[Sun May 28 05:06:54.442 2023] [57233] WARNING: send() failed: 32: Broken pipe, sock=225
[Sun May 28 05:07:12.529 2023] [57411] WARNING: Failed to report last committed 2694287, -110 (Connection timed out)
[Sun May 28 05:07:19.209 2023] [57411] WARNING: Failed to report last committed 2694300, -110 (Connection timed out)
[Sun May 28 05:07:24.485 2023] [57411] WARNING: Failed to report last committed 2694305, -110 (Connection timed out)
[Sun May 28 05:07:26.480 2023] [57411] WARNING: Failed to report last committed 2694308, -110 (Connection timed out)
[Sun May 28 05:07:57.874 2023] [57411] WARNING: Failed to report last committed 2694343, -110 (Connection timed out)
[Sun May 28 05:08:03.359 2023] [57411] WARNING: Failed to report last committed 2694346, -110 (Connection timed out)
[Sun May 28 05:08:20.607 2023] [57267] WARNING: send() failed: 32: Broken pipe, sock=255
[Sun May 28 05:08:28.201 2023] [57411] WARNING: Failed to report last committed 2694375, -110 (Connection timed out)
[Sun May 28 05:08:37.006 2023] [57411] WARNING: Failed to report last committed 2694380, -110 (Connection timed out)
[Sun May 28 05:08:57.320 2023] [57411] WARNING: Failed to report last committed 2694398, -110 (Connection timed out)
[Sun May 28 05:09:01.130 2023] [57411] WARNING: Failed to report last committed 2694412, -110 (Connection timed out)
[Sun May 28 05:09:03.686 2023] [57411] WARNING: Failed to report last committed 2694414, -110 (Connection timed out)
[Sun May 28 05:09:19.508 2023] [57411] WARNING: Failed to report last committed 2694436, -110 (Connection timed out)
[Sun May 28 05:09:35.465 2023] [57411] WARNING: Failed to report last committed 2694446, -110 (Connection timed out)
[Sun May 28 05:09:38.527 2023] [57411] WARNING: Failed to report last committed 2694450, -110 (Connection timed out)
[Sun May 28 05:09:47.065 2023] [57411] WARNING: Failed to report last committed 2694455, -110 (Connection timed out)
[Sun May 28 05:09:54.310 2023] [57411] WARNING: Failed to report last committed 2694460, -110 (Connection timed out)
[Sun May 28 05:10:05.909 2023] [57411] WARNING: Failed to report last committed 2694476, -110 (Connection timed out)
[Sun May 28 05:10:10.710 2023] [57266] WARNING: send() failed: 32: Broken pipe, sock=254
[Sun May 28 05:10:15.316 2023] [57411] WARNING: Failed to report last committed 2694498, -110 (Connection timed out)
[Sun May 28 05:10:17.479 2023] [57411] WARNING: Failed to report last committed 2694501, -110 (Connection timed out)
[Sun May 28 05:10:19.642 2023] [57411] WARNING: Failed to report last committed 2694502, -110 (Connection timed out)
[Sun May 28 05:10:23.958 2023] [57411] WARNING: Failed to report last committed 2694504, -110 (Connection timed out)
[Sun May 28 05:10:40.102 2023] [57253] WARNING: conn 10.10.10.5:29158(3456251), sock=340: failed to receive HTTP request, AsyncNetInputBuffer_c::AppendData: error 11 (Resource temporarily unavailable) return -1
[Sun May 28 05:10:40.102 2023] [57253] WARNING: send() failed: 32: Broken pipe, sock=340
[Sun May 28 05:10:51.165 2023] [57411] WARNING: Failed to report last committed 2694532, -110 (Connection timed out)
[Sun May 28 05:10:53.716 2023] [57411] WARNING: Failed to report last committed 2694533, -110 (Connection timed out)
[Sun May 28 05:10:55.716 2023] [57411] WARNING: Failed to report last committed 2694534, -110 (Connection timed out)
[Sun May 28 05:11:07.403 2023] [57411] WARNING: Failed to report last committed 2694550, -110 (Connection timed out)
[Sun May 28 05:11:09.403 2023] [57411] WARNING: Failed to report last committed 2694552, -110 (Connection timed out)
[Sun May 28 05:11:16.170 2023] [57411] WARNING: Failed to report last committed 2694558, -110 (Connection timed out)
[Sun May 28 05:11:23.550 2023] [57266] rt: table jobs: diskchunk 40838(9), segments 26  saved in 2.483171 (2.483527) sec, RAM saved/new 383382787/19656830 ratio 0.950000 (soft limit 382520524, conf limit 402653184)
[Sun May 28 05:11:23.559 2023] [57266] rt: table jobs: diskchunk 40839(10), segments 3  saved in 0.214837 (0.859442) sec, RAM saved/new 19656830/0 ratio 0.900000 (soft limit 362387865, conf limit 402653184)
[Sun May 28 05:11:25.387 2023] [57411] WARNING: Failed to report last committed 2694573, -110 (Connection timed out)
[Sun May 28 05:11:28.053 2023] [57411] WARNING: Failed to report last committed 2694577, -110 (Connection timed out)
[Sun May 28 05:11:56.327 2023] [57411] WARNING: Failed to report last committed 2694612, -110 (Connection timed out)
[Sun May 28 05:12:04.131 2023] [57411] WARNING: Failed to report last committed 2694619, -110 (Connection timed out)
[Sun May 28 05:12:11.486 2023] [57411] WARNING: Failed to report last committed 2694624, -110 (Connection timed out)
[Sun May 28 05:12:14.573 2023] [57411] WARNING: Failed to report last committed 2694625, -110 (Connection timed out)
[Sun May 28 05:12:31.304 2023] [57411] WARNING: Failed to report last committed 2694652, -110 (Connection timed out)
[Sun May 28 05:12:32.676 2023] [57411] WARNING: Failed to report last committed 2694653, -110 (Connection timed out)
[Sun May 28 05:12:36.183 2023] [57411] WARNING: Failed to report last committed 2694657, -110 (Connection timed out)
[Sun May 28 05:12:53.892 2023] [57411] WARNING: Failed to report last committed 2694677, -110 (Connection timed out)
[Sun May 28 05:13:01.900 2023] [57411] WARNING: Failed to report last committed 2694683, -110 (Connection timed out)
[Sun May 28 05:13:08.532 2023] [57411] WARNING: Failed to report last committed 2694687, -110 (Connection timed out)
[Sun May 28 05:13:15.426 2023] [57411] WARNING: Failed to report last committed 2694697, -110 (Connection timed out)
[Sun May 28 05:13:24.623 2023] [57411] WARNING: Failed to report last committed 2694711, -110 (Connection timed out)
[Sun May 28 05:13:27.360 2023] [57259] WARNING: send() failed: 32: Broken pipe, sock=306
[Sun May 28 05:13:29.879 2023] [57411] WARNING: Failed to report last committed 2694713, -110 (Connection timed out)
[Sun May 28 05:13:41.711 2023] [57252] WARNING: send() failed: 32: Broken pipe, sock=358
[Sun May 28 05:13:43.769 2023] [57411] WARNING: Failed to report last committed 2694735, -110 (Connection timed out)
[Sun May 28 05:13:45.196 2023] [57411] WARNING: Failed to report last committed 2694739, -110 (Connection timed out)
[Sun May 28 05:13:58.390 2023] [57411] WARNING: Failed to report last committed 2694755, -110 (Connection timed out)
[Sun May 28 05:14:05.773 2023] [57411] WARNING: Failed to report last committed 2694762, -110 (Connection timed out)
[Sun May 28 05:14:12.613 2023] [57411] WARNING: Failed to report last committed 2694772, -110 (Connection timed out)
[Sun May 28 05:14:20.247 2023] [57411] WARNING: Failed to report last committed 2694773, -110 (Connection timed out)
[Sun May 28 05:14:21.992 2023] [57411] WARNING: Failed to report last committed 2694779, -110 (Connection timed out)
[Sun May 28 05:14:27.701 2023] [57411] WARNING: Failed to report last committed 2694780, -110 (Connection timed out)
[Sun May 28 05:15:02.040 2023] [57411] WARNING: Failed to report last committed 2694819, -110 (Connection timed out)
[Sun May 28 05:15:03.395 2023] [57249] rt: table jobs: diskchunk 40843(9), segments 28  saved in 2.788792 (2.789102) sec, RAM saved/new 365773863/5335523 ratio 0.950000 (soft limit 382520524, conf limit 402653184)
[Sun May 28 05:15:04.040 2023] [57411] WARNING: Failed to report last committed 2694822, -110 (Connection timed out)
[Sun May 28 05:15:13.280 2023] [57411] WARNING: Failed to report last committed 2694834, -110 (Connection timed out)
[Sun May 28 05:15:28.173 2023] [57411] WARNING: Failed to report last committed 2694852, -110 (Connection timed out)
[Sun May 28 05:15:35.517 2023] [57411] WARNING: Failed to report last committed 2694859, -110 (Connection timed out)
[Sun May 28 05:15:50.125 2023] [57411] WARNING: Failed to report last committed 2694873, -110 (Connection timed out)
[Sun May 28 05:15:52.506 2023] [57238] rt: table jobs: optimized progressive chunk(s) 8 ( left 9 ) in 4m 29s
[Sun May 28 05:15:59.058 2023] [57411] WARNING: Failed to report last committed 2694892, -110 (Connection timed out)
[Sun May 28 05:16:16.834 2023] [57411] WARNING: Failed to report last committed 2694912, -110 (Connection timed out)
[Sun May 28 05:16:28.587 2023] [57228] WARNING: send() failed: 32: Broken pipe, sock=244
[Sun May 28 05:16:29.503 2023] [57241] WARNING: send() failed: 32: Broken pipe, sock=252
[Sun May 28 05:16:44.318 2023] [57411] WARNING: Failed to report last committed 2694941, -110 (Connection timed out)
[Sun May 28 05:16:46.750 2023] [57411] WARNING: Failed to report last committed 2694945, -110 (Connection timed out)
[Sun May 28 05:16:55.998 2023] [57411] WARNING: Failed to report last committed 2694949, -110 (Connection timed out)
[Sun May 28 05:17:00.368 2023] [57411] WARNING: Failed to report last committed 2694951, -110 (Connection timed out)
[Sun May 28 05:17:15.509 2023] [57411] WARNING: Failed to report last committed 2694974, -110 (Connection timed out)
[Sun May 28 05:17:22.575 2023] [57411] WARNING: Failed to report last committed 2694981, -110 (Connection timed out)
[Sun May 28 05:17:26.306 2023] [57411] WARNING: Failed to report last committed 2694985, -110 (Connection timed out)
[Sun May 28 05:17:33.617 2023] [57411] WARNING: Failed to report last committed 2694986, -110 (Connection timed out)
[Sun May 28 05:17:48.585 2023] [57259] WARNING: send() failed: 32: Broken pipe, sock=296
[Sun May 28 05:17:52.881 2023] [57411] WARNING: Failed to report last committed 2695021, -110 (Connection timed out)
[Sun May 28 05:17:56.078 2023] [57411] WARNING: Failed to report last committed 2695026, -110 (Connection timed out)
[Sun May 28 05:18:06.967 2023] [57411] WARNING: Failed to report last committed 2695040, -110 (Connection timed out)
[Sun May 28 05:18:15.919 2023] [57234] WARNING: conn 10.10.10.5:55750(3460700), sock=286: failed to receive HTTP request, AsyncNetInputBuffer_c::AppendData: error 11 (Resource temporarily unavailable) return -1
[Sun May 28 05:18:15.919 2023] [57234] WARNING: send() failed: 32: Broken pipe, sock=286
[Sun May 28 05:18:24.612 2023] [57411] WARNING: Failed to report last committed 2695064, -110 (Connection timed out)
[Sun May 28 05:18:33.937 2023] [57249] rt: table jobs: diskchunk 40846(10), segments 29  saved in 2.640041 (2.640366) sec, RAM saved/new 385748370/0 ratio 0.950000 (soft limit 382520524, conf limit 402653184)
[Sun May 28 05:18:43.917 2023] [57411] WARNING: Failed to report last committed 2695084, -110 (Connection timed out)
[Sun May 28 05:18:44.917 2023] [57411] WARNING: Failed to report last committed 2695086, -110 (Connection timed out)
[Sun May 28 05:18:53.123 2023] [57411] WARNING: Failed to report last committed 2695088, -110 (Connection timed out)
[Sun May 28 05:18:59.799 2023] [57411] WARNING: Failed to report last committed 2695096, -110 (Connection timed out)
[Sun May 28 05:19:08.703 2023] [57411] WARNING: Failed to report last committed 2695109, -110 (Connection timed out)
[Sun May 28 05:19:13.969 2023] [57411] WARNING: Failed to report last committed 2695114, -110 (Connection timed out)
[Sun May 28 05:19:22.761 2023] [57411] WARNING: Failed to report last committed 2695122, -110 (Connection timed out)
[Sun May 28 05:19:35.449 2023] [57411] WARNING: Failed to report last committed 2695138, -110 (Connection timed out)
[Sun May 28 05:19:56.348 2023] [57411] WARNING: Failed to report last committed 2695164, -110 (Connection timed out)
[Sun May 28 05:20:03.781 2023] [57411] WARNING: Failed to report last committed 2695165, -110 (Connection timed out)
[Sun May 28 05:20:16.206 2023] [57411] WARNING: Failed to report last committed 2695182, -110 (Connection timed out)
[Sun May 28 05:20:18.206 2023] [57411] WARNING: Failed to report last committed 2695184, -110 (Connection timed out)
[Sun May 28 05:20:26.065 2023] [57411] WARNING: Failed to report last committed 2695199, -110 (Connection timed out)
[Sun May 28 05:20:28.364 2023] [57411] WARNING: Failed to report last committed 2695202, -110 (Connection timed out)
[Sun May 28 05:20:36.173 2023] [57411] WARNING: Failed to report last committed 2695205, -110 (Connection timed out)
[Sun May 28 05:20:40.225 2023] [57254] WARNING: send() failed: 32: Broken pipe, sock=127
[Sun May 28 05:20:42.976 2023] [57411] WARNING: Failed to report last committed 2695221, -110 (Connection timed out)
[Sun May 28 05:20:45.552 2023] [57243] WARNING: send() failed: 32: Broken pipe, sock=315
[Sun May 28 05:20:49.796 2023] [57411] WARNING: Failed to report last committed 2695226, -110 (Connection timed out)
[Sun May 28 05:20:52.460 2023] [57241] rt: table jobs: optimized progressive chunk(s) 4 ( left 8 ) in 2m 18.5s
[Sun May 28 05:20:54.251 2023] [57261] WARNING: send() failed: 32: Broken pipe, sock=31
[Sun May 28 05:20:56.645 2023] [57411] WARNING: Failed to report last committed 2695234, -110 (Connection timed out)
[Sun May 28 05:21:04.767 2023] [57247] WARNING: send() failed: 32: Broken pipe, sock=255
[Sun May 28 05:21:09.899 2023] [57411] WARNING: Failed to report last committed 2695255, -110 (Connection timed out)
[Sun May 28 05:21:11.899 2023] [57411] WARNING: Failed to report last committed 2695259, -110 (Connection timed out)
[Sun May 28 05:21:14.899 2023] [57411] WARNING: Failed to report last committed 2695261, -110 (Connection timed out)
[Sun May 28 05:21:40.946 2023] [57411] WARNING: Failed to report last committed 2695294, -110 (Connection timed out)
[Sun May 28 05:21:50.137 2023] [57411] WARNING: Failed to report last committed 2695299, -110 (Connection timed out)
[Sun May 28 05:22:03.437 2023] [57411] WARNING: Failed to report last committed 2695317, -110 (Connection timed out)
[Sun May 28 05:22:05.437 2023] [57411] WARNING: Failed to report last committed 2695319, -110 (Connection timed out)
[Sun May 28 05:22:19.311 2023] [57266] WARNING: send() failed: 32: Broken pipe, sock=359
[Sun May 28 05:22:23.238 2023] [57250] rt: table jobs: diskchunk 40850(9), segments 27  saved in 2.484131 (2.484416) sec, RAM saved/new 383581259/5351763 ratio 0.950000 (soft limit 382520524, conf limit 402653184)
[Sun May 28 05:22:23.873 2023] [57411] WARNING: Failed to report last committed 2695344, -110 (Connection timed out)
[Sun May 28 05:22:25.873 2023] [57411] WARNING: Failed to report last committed 2695345, -110 (Connection timed out)
[Sun May 28 05:22:29.812 2023] [57411] WARNING: Failed to report last committed 2695348, -110 (Connection timed out)
[Sun May 28 05:22:37.881 2023] [57411] WARNING: Failed to report last committed 2695359, -110 (Connection timed out)
[Sun May 28 05:22:47.544 2023] [57411] WARNING: Failed to report last committed 2695376, -110 (Connection timed out)
[Sun May 28 05:22:50.544 2023] [57411] WARNING: Failed to report last committed 2695379, -110 (Connection timed out)
[Sun May 28 05:23:07.659 2023] [57411] WARNING: Failed to report last committed 2695395, -110 (Connection timed out)
[Sun May 28 05:23:08.993 2023] [57411] WARNING: Failed to report last committed 2695399, -110 (Connection timed out)
[Sun May 28 05:23:15.991 2023] [57411] WARNING: Failed to report last committed 2695406, -110 (Connection timed out)
[Sun May 28 05:23:17.547 2023] [57411] WARNING: Failed to report last committed 2695410, -110 (Connection timed out)
[Sun May 28 05:23:28.368 2023] [57411] WARNING: Failed to report last committed 2695424, -110 (Connection timed out)
[Sun May 28 05:23:37.261 2023] [57264] WARNING: send() failed: 32: Broken pipe, sock=79
[Sun May 28 05:23:43.286 2023] [57245] WARNING: send() failed: 32: Broken pipe, sock=347
[Sun May 28 05:23:51.404 2023] [57411] WARNING: Failed to report last committed 2695443, -110 (Connection timed out)
[Sun May 28 05:23:54.206 2023] [57411] WARNING: Failed to report last committed 2695449, -110 (Connection timed out)
[Sun May 28 05:23:59.475 2023] [57411] WARNING: Failed to report last committed 2695450, -110 (Connection timed out)
[Sun May 28 05:24:17.594 2023] [57411] WARNING: Failed to report last committed 2695472, -110 (Connection timed out)
[Sun May 28 05:24:23.592 2023] [57261] WARNING: send() failed: 32: Broken pipe, sock=73
[Sun May 28 05:24:23.683 2023] [57230] rt: table jobs: optimized progressive chunk(s) 3 ( left 8 ) in 2m 0.4s
[Sun May 28 05:24:26.736 2023] [57411] WARNING: Failed to report last committed 2695490, -110 (Connection timed out)
[Sun May 28 05:24:30.093 2023] [57411] WARNING: Failed to report last committed 2695493, -110 (Connection timed out)
[Sun May 28 05:24:37.606 2023] [57411] WARNING: Failed to report last committed 2695507, -110 (Connection timed out)
[Sun May 28 05:24:43.873 2023] [57411] WARNING: Failed to report last committed 2695513, -110 (Connection timed out)
[Sun May 28 05:24:47.111 2023] [57411] WARNING: Failed to report last committed 2695514, -110 (Connection timed out)
[Sun May 28 05:25:00.155 2023] [57411] WARNING: Failed to report last committed 2695532, -110 (Connection timed out)
[Sun May 28 05:25:14.323 2023] [57249] WARNING: send() failed: 32: Broken pipe, sock=365
[Sun May 28 05:25:14.468 2023] [57266] WARNING: send() failed: 32: Broken pipe, sock=366
[Sun May 28 05:25:25.045 2023] [57411] WARNING: Failed to report last committed 2695559, -110 (Connection timed out)
[Sun May 28 05:25:37.456 2023] [57263] rt: table jobs: diskchunk 40853(9), segments 32  saved in 2.331288 (2.331567) sec, RAM saved/new 385526639/0 ratio 0.950000 (soft limit 382520524, conf limit 402653184)
[Sun May 28 05:25:43.240 2023] [57411] WARNING: Failed to report last committed 2695575, -110 (Connection timed out)
[Sun May 28 05:25:47.398 2023] [57411] WARNING: Failed to report last committed 2695583, -110 (Connection timed out)
[Sun May 28 05:25:55.799 2023] [57411] WARNING: Failed to report last committed 2695586, -110 (Connection timed out)
[Sun May 28 05:26:03.856 2023] [57411] WARNING: Failed to report last committed 2695604, -110 (Connection timed out)
[Sun May 28 05:26:10.428 2023] [57411] WARNING: Failed to report last committed 2695607, -110 (Connection timed out)
[Sun May 28 05:26:13.943 2023] [57411] WARNING: Failed to report last committed 2695611, -110 (Connection timed out)
[Sun May 28 05:26:22.287 2023] [57411] WARNING: Failed to report last committed 2695617, -110 (Connection timed out)
[Sun May 28 05:26:31.564 2023] [57411] WARNING: Failed to report last committed 2695626, -110 (Connection timed out)
[Sun May 28 05:26:33.666 2023] [57411] WARNING: Failed to report last committed 2695628, -110 (Connection timed out)
[Sun May 28 05:26:40.623 2023] [57411] WARNING: Failed to report last committed 2695643, -110 (Connection timed out)
[Sun May 28 05:26:43.331 2023] [57411] WARNING: Failed to report last committed 2695646, -110 (Connection timed out)
[Sun May 28 05:26:48.824 2023] [57411] WARNING: Failed to report last committed 2695654, -110 (Connection timed out)
[Sun May 28 05:26:50.630 2023] [57411] WARNING: Failed to report last committed 2695655, -110 (Connection timed out)
[Sun May 28 05:26:58.858 2023] [57411] WARNING: Failed to report last committed 2695664, -110 (Connection timed out)
[Sun May 28 05:27:02.664 2023] [57411] WARNING: Failed to report last committed 2695665, -110 (Connection timed out)
[Sun May 28 05:27:13.730 2023] [57411] WARNING: Failed to report last committed 2695680, -110 (Connection timed out)
[Sun May 28 05:27:25.322 2023] [57411] WARNING: Failed to report last committed 2695696, -110 (Connection timed out)
[Sun May 28 05:27:34.313 2023] [57411] WARNING: Failed to report last committed 2695706, -110 (Connection timed out)
[Sun May 28 05:27:37.107 2023] [57411] WARNING: Failed to report last committed 2695709, -110 (Connection timed out)
[Sun May 28 05:27:42.609 2023] [57242] WARNING: conn 10.10.10.1:38284(3463164), sock=230: failed to receive HTTP request, AsyncNetInputBuffer_c::AppendData: error 11 (Resource temporarily unavailable) return -1
[Sun May 28 05:27:42.609 2023] [57242] WARNING: send() failed: 32: Broken pipe, sock=230
[Sun May 28 05:27:42.943 2023] [57231] rt: table jobs: optimized progressive chunk(s) 3 ( left 8 ) in 2m 5.5s
[Sun May 28 05:27:48.143 2023] [57411] WARNING: Failed to report last committed 2695722, -110 (Connection timed out)
[Sun May 28 05:28:05.756 2023] [57411] WARNING: Failed to report last committed 2695735, -110 (Connection timed out)
[Sun May 28 05:28:07.777 2023] [57265] rt: table cvs: ramchunk saved ok (mode=periodic, last TID=31743, current TID=31933, ram=5.889 Mb, time delta=1800 sec, took=0.041 sec)
[Sun May 28 05:28:08.028 2023] [57411] WARNING: Failed to report last committed 2695737, -110 (Connection timed out)
[Sun May 28 05:28:14.700 2023] [57411] WARNING: Failed to report last committed 2695749, -110 (Connection timed out)
[Sun May 28 05:28:20.210 2023] [57234] WARNING: send() failed: 32: Broken pipe, sock=377
[Sun May 28 05:28:24.920 2023] [57411] WARNING: Failed to report last committed 2695761, -110 (Connection timed out)
[Sun May 28 05:28:33.549 2023] [57411] WARNING: Failed to report last committed 2695771, -110 (Connection timed out)
[Sun May 28 05:28:37.314 2023] [57265] rt: table admin_search_employers_rt: ramchunk saved ok (mode=periodic, last TID=2486954, current TID=2487519, ram=21.405 Mb, time delta=1800 sec, took=0.742 sec)
[Sun May 28 05:28:44.778 2023] [57237] WARNING: send() failed: 32: Broken pipe, sock=319
[Sun May 28 05:28:51.795 2023] [57267] rt: table jobs: ramchunk saved ok (mode=periodic, last TID=2684052, current TID=2684181, ram=313.919 Mb, time delta=194 sec, took=0.297 sec)
[Sun May 28 05:28:56.679 2023] [57252] WARNING: send() failed: 32: Broken pipe, sock=384
[Sun May 28 05:29:05.570 2023] [57411] WARNING: Failed to report last committed 2695798, -110 (Connection timed out)
[Sun May 28 05:29:08.354 2023] [57411] WARNING: Failed to report last committed 2695806, -110 (Connection timed out)
[Sun May 28 05:29:13.831 2023] [57411] WARNING: Failed to report last committed 2695818, -110 (Connection timed out)
[Sun May 28 05:29:30.300 2023] [57411] WARNING: Failed to report last committed 2695835, -110 (Connection timed out)
[Sun May 28 05:29:50.645 2023] [57411] WARNING: Failed to report last committed 2695852, -110 (Connection timed out)
[Sun May 28 05:29:51.936 2023] [57411] WARNING: Failed to report last committed 2695855, -110 (Connection timed out)
[Sun May 28 05:29:58.189 2023] [57411] WARNING: Failed to report last committed 2695859, -110 (Connection timed out)
[Sun May 28 05:30:03.817 2023] [57411] WARNING: Failed to report last committed 2695863, -110 (Connection timed out)
[Sun May 28 05:30:06.035 2023] [57238] rt: table jobs: diskchunk 40856(9), segments 27  saved in 2.184013 (2.213545) sec, RAM saved/new 387228754/5608761 ratio 0.950000 (soft limit 382520524, conf limit 402653184)
[Sun May 28 05:30:06.931 2023] [57411] WARNING: Failed to report last committed 2695866, -110 (Connection timed out)
[Sun May 28 05:30:12.145 2023] [57259] WARNING: conn 10.10.10.5:57622(3464505), sock=241: failed to receive HTTP request, AsyncNetInputBuffer_c::AppendData: error 11 (Resource temporarily unavailable) return -1
[Sun May 28 05:30:12.145 2023] [57259] WARNING: send() failed: 32: Broken pipe, sock=241
[Sun May 28 05:30:15.190 2023] [57411] WARNING: Failed to report last committed 2695878, -110 (Connection timed out)
[Sun May 28 05:30:19.688 2023] [57411] WARNING: Failed to report last committed 2695883, -110 (Connection timed out)
[Sun May 28 05:30:22.373 2023] [57411] WARNING: Failed to report last committed 2695886, -110 (Connection timed out)
[Sun May 28 05:30:38.243 2023] [57411] WARNING: Failed to report last committed 2695904, -110 (Connection timed out)
[Sun May 28 05:30:50.948 2023] [57411] WARNING: Failed to report last committed 2695921, -110 (Connection timed out)
[Sun May 28 05:31:16.471 2023] [57411] WARNING: Failed to report last committed 2695956, -110 (Connection timed out)
[Sun May 28 05:31:24.642 2023] [57232] WARNING: send() failed: 32: Broken pipe, sock=299
[Sun May 28 05:31:33.006 2023] [57411] WARNING: Failed to report last committed 2695972, -110 (Connection timed out)
[Sun May 28 05:31:34.697 2023] [57411] WARNING: Failed to report last committed 2695975, -110 (Connection timed out)
[Sun May 28 05:31:52.329 2023] [57411] WARNING: Failed to report last committed 2695986, -110 (Connection timed out)
[Sun May 28 05:31:54.123 2023] [57411] WARNING: Failed to report last committed 2695994, -110 (Connection timed out)
[Sun May 28 05:32:02.810 2023] [57252] rt: table jobs: optimized progressive chunk(s) 3 ( left 8 ) in 1m 56.8s
[Sun May 28 05:32:15.520 2023] [57411] WARNING: Failed to report last committed 2696012, -110 (Connection timed out)
[Sun May 28 05:32:23.070 2023] [57411] WARNING: Failed to report last committed 2696022, -110 (Connection timed out)
[Sun May 28 05:32:52.451 2023] [57411] WARNING: Failed to report last committed 2696065, -110 (Connection timed out)
[Sun May 28 05:32:53.744 2023] [57411] WARNING: Failed to report last committed 2696068, -110 (Connection timed out)
[Sun May 28 05:33:07.277 2023] [57411] WARNING: Failed to report last committed 2696084, -110 (Connection timed out)
[Sun May 28 05:33:08.805 2023] [57411] WARNING: Failed to report last committed 2696086, -110 (Connection timed out)
[Sun May 28 05:33:11.334 2023] [57411] WARNING: Failed to report last committed 2696088, -110 (Connection timed out)
[Sun May 28 05:33:19.138 2023] [57257] rt: table jobs: diskchunk 40859(9), segments 26  saved in 2.202922 (2.203191) sec, RAM saved/new 371305960/7836213 ratio 0.950000 (soft limit 382520524, conf limit 402653184)
[Sun May 28 05:33:22.094 2023] [57411] WARNING: Failed to report last committed 2696098, -110 (Connection timed out)
[Sun May 28 05:33:27.371 2023] [57411] WARNING: Failed to report last committed 2696106, -110 (Connection timed out)
[Sun May 28 05:33:42.310 2023] [57239] WARNING: send() failed: 32: Broken pipe, sock=328
[Sun May 28 05:33:49.281 2023] [57411] WARNING: Failed to report last committed 2696128, -110 (Connection timed out)
[Sun May 28 05:33:51.072 2023] [57411] WARNING: Failed to report last committed 2696131, -110 (Connection timed out)
[Sun May 28 05:33:54.290 2023] [57263] WARNING: send() failed: 32: Broken pipe, sock=327
[Sun May 28 05:34:05.360 2023] [57411] WARNING: Failed to report last committed 2696153, -110 (Connection timed out)
[Sun May 28 05:34:07.221 2023] [57411] WARNING: Failed to report last committed 2696154, -110 (Connection timed out)
[Sun May 28 05:34:12.425 2023] [57411] WARNING: Failed to report last committed 2696161, -110 (Connection timed out)
[Sun May 28 05:34:20.553 2023] [57411] WARNING: Failed to report last committed 2696168, -110 (Connection timed out)
[Sun May 28 05:34:23.912 2023] [57411] WARNING: Failed to report last committed 2696169, -110 (Connection timed out)
[Sun May 28 05:34:32.478 2023] [57411] WARNING: Failed to report last committed 2696180, -110 (Connection timed out)
[Sun May 28 05:34:34.373 2023] [57411] WARNING: Failed to report last committed 2696183, -110 (Connection timed out)
[Sun May 28 05:34:42.657 2023] [57411] WARNING: Failed to report last committed 2696189, -110 (Connection timed out)
[Sun May 28 05:34:44.333 2023] [57411] WARNING: Failed to report last committed 2696190, -110 (Connection timed out)
[Sun May 28 05:35:00.247 2023] [57411] WARNING: Failed to report last committed 2696209, -110 (Connection timed out)
[Sun May 28 05:35:07.200 2023] [57411] WARNING: Failed to report last committed 2696217, -110 (Connection timed out)
[Sun May 28 05:35:14.480 2023] [57265] WARNING: send() failed: 32: Broken pipe, sock=325
[Sun May 28 05:35:15.007 2023] [57248] rt: table jobs: optimized progressive chunk(s) 3 ( left 8 ) in 1m 55.9s
[Sun May 28 05:35:17.853 2023] [57411] WARNING: Failed to report last committed 2696230, -110 (Connection timed out)
[Sun May 28 05:35:24.401 2023] [57411] WARNING: Failed to report last committed 2696239, -110 (Connection timed out)
[Sun May 28 05:35:34.543 2023] [57240] WARNING: send() failed: 32: Broken pipe, sock=331
[Sun May 28 05:35:37.602 2023] [57411] WARNING: Failed to report last committed 2696249, -110 (Connection timed out)
[Sun May 28 05:35:45.029 2023] [57411] WARNING: Failed to report last committed 2696261, -110 (Connection timed out)
[Sun May 28 05:36:01.203 2023] [57411] WARNING: Failed to report last committed 2696283, -110 (Connection timed out)
[Sun May 28 05:36:03.203 2023] [57411] WARNING: Failed to report last committed 2696286, -110 (Connection timed out)
[Sun May 28 05:36:16.534 2023] [57411] WARNING: Failed to report last committed 2696293, -110 (Connection timed out)
[Sun May 28 05:36:22.228 2023] [57411] WARNING: Failed to report last committed 2696304, -110 (Connection timed out)
[Sun May 28 05:36:23.228 2023] [57411] WARNING: Failed to report last committed 2696305, -110 (Connection timed out)
[Sun May 28 05:36:43.696 2023] [57243] WARNING: send() failed: 32: Broken pipe, sock=248
[Sun May 28 05:36:48.356 2023] [57411] WARNING: Failed to report last committed 2696329, -110 (Connection timed out)
[Sun May 28 05:36:50.356 2023] [57411] WARNING: Failed to report last committed 2696339, -110 (Connection timed out)
[Sun May 28 05:36:53.357 2023] [57411] WARNING: Failed to report last committed 2696342, -110 (Connection timed out)
[Sun May 28 05:37:10.303 2023] [57256] rt: table jobs: diskchunk 40862(9), segments 32  saved in 2.210647 (2.210926) sec, RAM saved/new 389328207/6171368 ratio 0.950000 (soft limit 382520524, conf limit 402653184)
[Sun May 28 05:37:10.346 2023] [57237] WARNING: send() failed: 32: Broken pipe, sock=255
[Sun May 28 05:37:13.196 2023] [57411] WARNING: Failed to report last committed 2696363, -110 (Connection timed out)
